fid,MS_ID,TF_Index_Risk_equal,source_row_position,structural_null_count,had_structural_null,N_TFlossR_2kiw,N_TFlossR_2ktw,N_TFlossR_2kmw,TFResident_lossR,TFDaynight_lossR,TFAB5k_NOR,TFABC_NOR,kmeans_cluster,distance_to_assigned_centroid
44970,44970,0.26050053264567,3997,1,True,,-0.291166519617744,-0.25,-0.19047619047619,-0.313374913374913,0.673642930194234,0.0658350120950257,2,1.438541401242353
45947,45947,0.255838005814242,3998,2,True,,-0.459150238248107,-0.851851851851852,,0.0,0.119782880718824,0.0497559388758727,1,1.646730799980229
45948,45948,0.25751759235712,3999,2,True,,-0.471472429512639,-0.849462365591398,,0.0,0.119993860808761,0.0497113390478866,1,1.6465797413092942
45991,45991,0.640632359982405,4000,1,True,-1.0,-0.575362062034493,-0.770588235294118,,-0.297872340425532,0.998797130164527,0.0514519654282588,2,1.300040448573821
45992,45992,0.63675903468269,4001,1,True,-1.0,-0.575362062034493,-0.769230769230769,,-0.150537634408602,0.998793596294316,0.0493420343195034,2,1.2729098871406592
45993,45993,0.631173244936854,4002,1,True,-1.0,-0.563710907891363,-0.753164556962025,,-0.150537634408602,0.998709547191717,0.0485729923830688,2,1.2717495355798414
45994,45994,0.636535728562523,4003,1,True,-1.0,-0.595221857836227,-0.751592356687898,,-0.143484626647145,0.998605082611147,0.0498039873823594,2,1.2686673381137825
45995,45995,0.63938503290213,4004,0,False,-1.0,-0.614374621400768,-0.74375,0.0,-0.143484626647145,0.998634881969393,0.0477623729850518,2,1.2785369253233534
45996,45996,0.655421971692678,4005,0,False,-1.0,-0.621627353485287,-0.670588235294118,-0.585365853658537,-0.143484626647145,0.998556700813471,0.0483879009776374,2,1.7111587110999271
45997,45997,0.627131753605266,4006,0,False,-1.0,-0.566662596435219,-0.606060606060606,-0.543103448275862,0.0,0.998511858624283,0.049050326373319,2,1.6814132212092672
45998,45998,0.627312824724111,4007,0,False,-1.0,-0.576493626331154,-0.595092024539877,-0.543103448275862,0.0,0.998457617096135,0.0504560570651178,2,1.6768468588176706
45999,45999,0.628225829962794,4008,0,False,-1.0,-0.550604989397074,-0.625766871165644,-0.543103448275862,0.0,0.998483756490467,0.0501011348335353,2,1.6778018958577265
46000,46000,0.63389723034769,4009,0,False,-1.0,-0.607606502246195,-0.746913580246914,0.0,0.0,0.998528568502036,0.0503362489652442,2,1.3416415875982273
46001,46001,0.631944133610079,4010,1,True,-1.0,-0.583887457826831,-0.751592356687898,,0.0,0.998521201814554,0.053442088816441,2,1.327262350979402
46056,46056,0.387932816062151,4011,2,True,-1.0,-0.171754324766839,-0.764705882352941,,,0.419525828639592,0.3314569253977,1,2.7005366431637388
46057,46057,0.3880572185722,4012,2,True,-1.0,-0.171754324766839,-0.764705882352941,,,0.419710615437987,0.331922236692478,1,2.704228713584252
46058,46058,0.383371642422729,4013,2,True,-1.0,-0.171754324766839,-0.735294117647059,,,0.420338297727433,0.330194850803208,1,2.689123294533851
46059,46059,0.390688796902057,4014,2,True,-1.0,-0.213522045522733,-0.735294117647059,,,0.420935753358371,0.330784285461379,1,2.685070016781369
46060,46060,0.390945529335631,4015,2,True,-1.0,-0.213522045522733,-0.735294117647059,,,0.421433400274617,0.330649369051315,1,2.683754805295236
46061,46061,0.391192448617296,4016,2,True,-1.0,-0.213522045522733,-0.735294117647059,,,0.421920597880152,0.330618666773304,1,2.6832933483636254
46062,46062,0.39302453238469,4017,2,True,-1.0,-0.223072735685847,-0.735294117647059,,,0.422388706005319,0.330597595035604,1,2.681182595118676
46063,46063,0.393228339373561,4018,2,True,-1.0,-0.223072735685847,-0.735294117647059,,,0.422733704181398,0.330943321202316,1,2.683850071262307
46064,46064,0.393372391924571,4019,2,True,-1.0,-0.223072735685847,-0.735294117647059,,,0.422992005880379,0.331038591042025,1,2.684515537010963
46065,46065,0.394486025719878,4020,2,True,-1.0,-0.228919538102432,-0.735294117647059,,,0.423259986829811,0.330984027311042,1,2.6829357540289647
46066,46066,0.394652842351143,4021,2,True,-1.0,-0.228919538102432,-0.735294117647059,,,0.423580061609122,0.330895174142787,1,2.6820754914297464
46067,46067,0.394807642163978,4022,2,True,-1.0,-0.228919538102432,-0.735294117647059,,,0.423808575368275,0.331276174602009,1,2.685083842770316
46068,46068,0.394901978614861,4023,2,True,-1.0,-0.228919538102432,-0.735294117647059,,,0.42397027544685,0.331339486727986,1,2.68553157888005
46069,46069,0.394994790047797,4024,2,True,-1.0,-0.228919538102432,-0.735294117647059,,,0.424136975511853,0.331343634400595,1,2.6854950976168657
46070,46070,0.393954381836293,4025,2,True,-1.0,-0.222060931148392,-0.735294117647059,,,0.424322195604146,0.331344828938577,1,2.686626618888244
46071,46071,0.407359751980474,4026,2,True,-1.0,-0.222060931148392,-0.735294117647059,,,0.455201345502795,0.317618418708289,1,2.564118885248164
46072,46072,0.407498904687285,4027,2,True,-1.0,-0.222060931148392,-0.735294117647059,,,0.455428536763393,0.317584034735408,1,2.5637774563694817
46073,46073,0.407649387149408,4028,2,True,-1.0,-0.222060931148392,-0.735294117647059,,,0.455674146497031,0.317541006301849,1,2.5633609928844048
46074,46074,0.407793909882423,4029,2,True,-1.0,-0.222060931148392,-0.735294117647059,,,0.4558987038693,0.3176286818112,1,2.5640140840678924
46075,46075,0.433836983930806,4030,2,True,-1.0,-0.222060931148392,-0.735294117647059,,,0.507903591504007,0.306607950498719,1,2.467716614434281
46076,46076,0.433982617334764,4031,2,True,-1.0,-0.222060931148392,-0.735294117647059,,,0.50808931668755,0.306487563676607,1,2.4667419859217654
46077,46077,0.434269438264162,4032,2,True,-1.0,-0.222060931148392,-0.735294117647059,,,0.508456278486728,0.305975701342419,1,2.4625923279787396
46078,46078,0.434459442694849,4033,2,True,-1.0,-0.222060931148392,-0.735294117647059,,,0.508694750881288,0.30636836582373,1,2.4657852677502023
46079,46079,0.434631652934764,4034,2,True,-1.0,-0.222060931148392,-0.735294117647059,,,0.508913552859832,0.306286400476962,1,2.4651242699668656
46080,46080,0.434784422981043,4035,2,True,-1.0,-0.222060931148392,-0.735294117647059,,,0.509107662937915,0.306352533903746,1,2.465665559194745
46081,46081,0.434903460264421,4036,2,True,-1.0,-0.222060931148392,-0.735294117647059,,,0.50926019807806,0.306435255494811,1,2.4663407984284422
46082,46082,0.435018010398171,4037,2,True,-1.0,-0.222060931148392,-0.735294117647059,,,0.509407165127028,0.306425227717748,1,2.4662628777332554
46083,46083,0.435131538306869,4038,2,True,-1.0,-0.222060931148392,-0.735294117647059,,,0.509552799289192,0.306434124256939,1,2.4663387195588404
46084,46084,0.435235104983038,4039,2,True,-1.0,-0.222060931148392,-0.735294117647059,,,0.509686846739096,0.306470501595001,1,2.466637539388092
46085,46085,0.435341462367609,4040,2,True,-1.0,-0.222060931148392,-0.735294117647059,,,0.509825245105262,0.306464425843679,1,2.466591836299369
46086,46086,0.435450904156425,4041,2,True,-1.0,-0.222060931148392,-0.735294117647059,,,0.509967930685764,0.30647385236079,1,2.4666722460852193
46087,46087,0.435595560079299,4042,2,True,-1.0,-0.222060931148392,-0.735294117647059,,,0.510157468334963,0.306373632355389,1,2.465863732499536
46088,46088,0.436385364255686,4043,2,True,-1.0,-0.225343196847191,-0.735294117647059,,,0.510476965081347,0.306108860450013,1,2.4630913103231524
46089,46089,0.436578058789137,4044,2,True,-1.0,-0.225343196847191,-0.735294117647059,,,0.510734401793922,0.306429030617793,1,2.465699685053578
46090,46090,0.435204094287476,4045,2,True,-1.0,-0.215601344724055,-0.735294117647059,,,0.511064559842544,0.306230407216425,1,2.466003634376836
46091,46091,0.435559182453237,4046,2,True,-1.0,-0.215601344724055,-0.735294117647059,,,0.51154144019248,0.3060484485157,1,2.464543751691806
46092,46092,0.435877345208654,4047,2,True,-1.0,-0.215601344724055,-0.735294117647059,,,0.511976938400488,0.306447299768606,1,2.4677969488943416
46093,46093,0.437215807332733,4048,2,True,-1.0,-0.221058312539448,-0.735294117647059,,,0.512567165305541,0.306203357852705,1,2.4647615398633023
46094,46094,0.438996599094746,4049,2,True,-1.0,-0.226798637137852,-0.735294117647059,,,0.513736202116543,0.305389534577137,1,2.4571024550782377
46095,46095,0.443805921091451,4050,2,True,-1.0,-0.253731714677543,-0.735294117647059,,,0.514256339577609,0.308294362715702,1,2.476023538530898
46096,46096,0.44395643807486,4051,2,True,-1.0,-0.253731714677543,-0.735294117647059,,,0.514491457762272,0.308503480823597,1,2.4777391215250217
46097,46097,0.4440206509598,4052,2,True,-1.0,-0.253731714677543,-0.735294117647059,,,0.514602894454709,0.308975160227707,1,2.48158749821601
46255,46255,0.25155939494429,4053,1,True,,0.0,0.0,0.0,-0.180592991913747,0.991501522754594,0.0090421318943652,2,1.773056330057506
46256,46256,0.253689968776996,4054,1,True,,0.0,0.0,0.0,-0.180592991913747,1.0,0.0089653527596352,2,1.7786074535070122
46257,46257,0.62419836068454,4055,1,True,,1.0,1.0,-1.0,-1.0,1.0,0.0087961733517487,3,1.725274540646476
46258,46258,0.62419836068454,4056,1,True,,1.0,1.0,-1.0,-1.0,1.0,0.0086803292475558,3,1.7257115726640255
46259,46259,0.62419836068454,4057,1,True,,1.0,1.0,-1.0,-1.0,1.0,0.0085376229951347,3,1.7262505916985575
46260,46260,0.62419836068454,4058,1,True,,1.0,1.0,-1.0,-1.0,1.0,0.0083957634400112,3,1.7267871201424565
46261,46261,0.62419836068454,4059,1,True,,1.0,1.0,-1.0,-1.0,1.0,0.0082537700250379,3,1.7273248605819487
46262,46262,0.62419836068454,4060,1,True,,1.0,1.0,-1.0,-1.0,1.0,0.0081129343025646,3,1.7278589135423164
46263,46263,0.62419836068454,4061,1,True,,1.0,1.0,-1.0,-1.0,1.0,0.0079708188117808,3,1.7283985221941183
46264,46264,0.62419836068454,4062,1,True,,1.0,1.0,-1.0,-1.0,1.0,0.0078295872568727,3,1.7289354732943656
46265,46265,0.62419836068454,4063,1,True,,1.0,1.0,-1.0,-1.0,1.0,0.0076883960262012,3,1.7294729666861544
46266,46266,0.62419836068454,4064,1,True,,1.0,1.0,-1.0,-1.0,1.0,0.0075196940423313,3,1.7301161003762233
46267,46267,0.62419836068454,4065,1,True,,1.0,1.0,-1.0,-1.0,1.0,0.0074071129095697,3,1.7305458388494008
46268,46268,0.62419836068454,4066,1,True,,1.0,1.0,-1.0,-1.0,1.0,0.0072661787927016,3,1.7310844262534437
46269,46269,0.624093821746494,4067,1,True,,1.0,1.0,-1.0,-1.0,1.0,0.0071260877196386,3,1.7316204761319622
46270,46270,0.624093821746494,4068,1,True,,1.0,1.0,-1.0,-1.0,1.0,0.0069862567107668,3,1.732156210519784
46271,46271,0.624093821746494,4069,1,True,,1.0,1.0,-1.0,-1.0,1.0,0.0068459417413152,3,1.7326944809976645
46272,46272,0.624093821746494,4070,1,True,,1.0,1.0,-1.0,-1.0,1.0,0.006706278986095,3,1.7332309271632547
46273,46273,0.624093821746494,4071,1,True,,1.0,1.0,-1.0,-1.0,1.0,0.0065665405120447,3,1.7337683401927093
46274,46274,0.624093821746494,4072,1,True,,1.0,1.0,-1.0,-1.0,1.0,0.0064267230304024,3,1.7343067332280713
46275,46275,0.614846531826658,4073,1,True,,1.0,1.0,-1.0,-1.0,1.0,0.0062171134606179,3,1.7351151392327004
46276,46276,0.614846531826658,4074,1,True,,1.0,1.0,-1.0,-1.0,1.0,0.0055775835872969,3,1.7375909919590746
46277,46277,0.614846531826658,4075,1,True,,1.0,1.0,-1.0,-1.0,1.0,0.0049625373997262,3,1.7399853203924165
46278,46278,0.614846531826658,4076,1,True,,1.0,1.0,-1.0,-1.0,1.0,0.0043634510432724,3,1.7423299670907395
46279,46279,0.599089932579996,4077,1,True,,-1.0,-1.0,-1.0,0.0,1.0,0.003942206119429,2,2.857149357086119
46280,46280,0.598898927489911,4078,1,True,,-1.0,-1.0,-1.0,0.0,0.999781427040228,0.0022320125359427,2,2.8626479243490195
46281,46281,0.598855296700388,4079,1,True,,-1.0,-1.0,-1.0,0.0,0.999731428448867,0.0020681504762092,2,2.863166715913791
46282,46282,0.598818671375758,4080,1,True,,-1.0,-1.0,-1.0,0.0,0.999689524950791,0.0017447954692645,2,2.86421475993628
46283,46283,0.582990509181578,4081,2,True,,-1.0,-1.0,,0.0,0.9996072919211,0.001469023930926,2,1.6918009682907225
46284,46284,0.582928606484026,4082,2,True,,-1.0,-1.0,,0.0,0.999536179442083,0.0011890655101034,2,1.6933200742873211
46285,46285,0.58286560347127,4083,2,True,,-1.0,-1.0,,0.0,0.999463934903141,0.0010077589662896,2,1.6942875257199084
46286,46286,0.582824395508017,4084,2,True,,-1.0,-1.0,,0.0,0.999416864030264,0.0008613086106154,2,1.6950771992704525
46287,46287,0.582789518928405,4085,2,True,,-1.0,-1.0,,0.0,0.999378404085251,0.0005656683597618,2,1.6967108002432298
46288,46288,0.582721227567666,4086,2,True,,-1.0,-1.0,,0.0,0.999301811067893,0.0004084698095466,2,1.6975429976846834
46289,46289,0.333333333333333,4087,3,True,,-1.0,-1.0,,0.0,,0.0,1,2.299238125459992
46415,46415,0.495650892134104,4088,1,True,,-0.712798491091742,-0.676190476190476,-1.0,-1.0,0.975993982349795,0.189145168508486,2,3.277553594188225
46416,46416,0.560339161098339,4089,1,True,,-0.732196750605163,-0.69364161849711,-1.0,-1.0,0.978266283168348,0.188000247444793,2,3.2800553356331483
46417,46417,0.577625279341181,4090,1,True,,-0.792639247597977,-0.70253164556962,-1.0,-1.0,0.982036350355351,0.187036257622668,2,3.2902025917811324
46418,46418,0.582901464449118,4091,1,True,,-0.80943061441359,-0.714893617021277,-1.0,-1.0,0.98274290411714,0.187799747798608,2,3.295495291006161
46419,46419,0.602974903348881,4092,1,True,,-0.872982575225451,-0.741794310722101,-1.0,-1.0,0.985383237650774,0.185292269756136,2,3.3091925254406096
46425,46425,0.267521504492605,4093,2,True,,-0.254873968335979,-0.425742574257426,,0.0,0.868973670297268,0.139632975120486,2,1.0263919664446715
46426,46426,0.271902247550638,4094,2,True,,-0.254873968335979,-0.442477876106195,,0.0,0.867373049010891,0.141970123000527,2,1.0241480024494922
46427,46427,0.298069379015839,4095,2,True,,-0.290093890488399,-0.541353383458647,,0.0,0.868418668810239,0.143067316028479,2,0.9787112708470549
46428,46428,0.297229808787766,4096,2,True,,-0.273311582760822,-0.547445255474453,,0.0,0.868568048892091,0.143422749589789,2,0.9895873320443445
46429,46429,0.298325301328714,4097,2,True,,-0.273311582760822,-0.55,,0.0,0.868321280445481,0.144033378777968,2,0.9902164483360637
46430,46430,0.295683470574244,4098,2,True,,-0.273311582760822,-0.529411764705882,,0.0,0.868635642705938,0.144147984514264,2,0.9927047405834311
46431,46431,0.295092084166526,4099,2,True,,-0.273311582760822,-0.52258064516129,,0.0,0.868287050003232,0.14480253574112,2,0.9948055249137709
46432,46432,0.294794653769891,4100,2,True,,-0.273311582760822,-0.519230769230769,,0.0,0.868057584828093,0.14517793724152,2,0.995992894992394
46433,46433,0.307342276947999,4101,2,True,,-0.281525832696601,-0.56953642384106,,0.0,0.868601056251387,0.14613229570081,2,0.9855100494053141
46434,46434,0.31470701915224,4102,2,True,,-0.281525832696601,-0.605095541401274,,0.0,0.868991729617657,0.146393610679463,2,0.9846275127191406
46435,46435,0.327767427705533,4103,2,True,,-0.281525832696601,-0.672413793103448,,0.0,0.868792919474637,0.147450474312952,2,0.9915840840960923
46436,46436,0.335247135812572,4104,2,True,,-0.301571467083692,-0.691011235955056,,0.0,0.867046550953623,0.149850108429396,2,0.986787273230612
46437,46437,0.335167106737201,4105,2,True,,-0.301571467083692,-0.688888888888889,,0.0,0.866074702940204,0.151065323298872,2,0.9891782603853015
46438,46438,0.341865545116805,4106,2,True,,-0.301571467083692,-0.718918918918919,,0.0,0.867811783872753,0.150125093270775,2,0.9926873064019492
46439,46439,0.37945050011021,4107,2,True,,-0.35079951317723,-0.756613756613757,,0.0,0.865356336088981,0.153376035126406,2,0.9835871654451164
46440,46440,0.385200471896075,4108,2,True,,-0.35079951317723,-0.789189189189189,,0.0,0.864797083525793,0.154238052702748,2,0.9972294189831871
46441,46441,0.39468771404733,4109,2,True,,-0.35079951317723,-0.84180790960452,,0.0,0.865153600179109,0.154317403426082,2,1.0199462688868897
46442,46442,0.40418860308422,4110,2,True,,-0.400966974535879,-0.845303867403315,,0.0,0.864352262864338,0.155667050570259,2,1.003824563023388
46539,46539,0.366891188370727,4111,0,False,-1.0,-0.367042855780738,-0.321329639889197,-0.120398009950249,0.0,0.257565087778146,0.0321680448632453,1,1.3729539617553679
46540,46540,0.364277588182064,4112,0,False,-1.0,-0.367042855780738,-0.319779462439697,-0.120398009950249,0.0,0.248029619207427,0.032430881305073,1,1.3980153617940825
46557,46557,0.374336706764445,4113,0,False,-1.0,-0.367042855780738,-0.309672929714683,0.0,0.0,0.20846858879077,0.0041443460749867,1,1.5106160318285438
46558,46558,0.373657557322798,4114,0,False,-1.0,-0.367042855780738,-0.308228730822873,0.0,0.0,0.238774789577514,0.0047517080940007,1,1.4292970860627228
46560,46560,0.392941739982129,4115,0,False,-1.0,-0.367042855780738,-0.313588850174216,-0.120398009950249,0.0,0.335474047028254,0.0057874361118076,1,1.2333302019298835
46595,46595,0.286741881300712,4116,1,True,,-0.391325954451238,-0.343398876404494,-0.0045045045045045,-0.144616963941999,0.599573287049479,0.372679099597023,2,2.573449209352616
46596,46596,0.287904636112832,4117,1,True,,-0.391325954451238,-0.349610757254069,-0.0053003533568904,-0.151021775544389,0.600032396652837,0.371594496710197,2,2.5629209784893887
46597,46597,0.349155630717159,4118,1,True,,-0.391325954451238,-0.338297872340426,-0.004524886877828,0.0,0.960508833589674,0.196005260423927,2,1.138556135586152
46598,46598,0.348738116732909,4119,1,True,,-0.391325954451238,-0.338709677419355,-0.0045045045045045,0.0,0.958115310161912,0.196847143596741,2,1.1409650694197302
46617,46617,0.261237644512554,4120,1,True,,-0.297438729884405,-0.250576479631053,-0.291666666666667,-0.416696102672789,0.655199751589434,0.549976314533338,2,3.9536940901924402
46618,46618,0.250364720562117,4121,1,True,,-0.253007574458278,-0.26605504587156,-0.716666666666667,-0.313374913374913,0.656081078714035,0.551244471882496,2,4.217357059581589
46621,46621,0.294299484072944,4122,1,True,,-0.333448686675214,-0.301622418879056,0.0,-0.14193231976459,0.659016684344463,0.557123131359129,2,3.9432557983432925
46622,46622,0.374373296765765,4123,1,True,,-0.351330159477501,-0.314557425018288,-0.799559471365639,-0.414144120010715,0.660061216271831,0.558837722812294,2,4.366911439280338
46624,46624,0.250023289100562,4124,1,True,,-0.385894456769511,-0.335470085470085,-0.0065645514223194,0.0,0.662935460454526,0.567134354754339,2,4.033091242942785
47014,47014,0.75,4125,2,True,1.0,1.0,1.0,,,1.0,0.0380264732388911,3,2.7389146606858255
47015,47015,0.75,4126,2,True,1.0,1.0,1.0,,,1.0,0.0374035574592744,3,2.7399020598344426
47016,47016,0.75,4127,2,True,1.0,1.0,1.0,,,1.0,0.0373574408972399,3,2.739975567291478
47017,47017,0.75,4128,2,True,1.0,1.0,1.0,,,1.0,0.0373088552147883,3,2.7400530710653865
47018,47018,0.75,4129,2,True,1.0,1.0,1.0,,,1.0,0.037269431275647,3,2.740116005789147
47019,47019,0.75,4130,2,True,1.0,1.0,1.0,,,1.0,0.0372387297510218,3,2.7401650447976222
47020,47020,0.75,4131,2,True,1.0,1.0,1.0,,,1.0,0.0368340086271325,3,2.7408138212292004
47021,47021,0.75,4132,2,True,1.0,1.0,1.0,,,1.0,0.0372044802223052,3,2.7402197802944777
47022,47022,0.75,4133,2,True,1.0,1.0,1.0,,,1.0,0.03720808950249,3,2.740214010706469
47023,47023,0.75,4134,2,True,1.0,1.0,1.0,,,1.0,0.0369685340007008,3,2.74059769529343
47024,47024,0.75,4135,2,True,1.0,1.0,1.0,,,1.0,0.03703169306921,3,2.74049638961926
47025,47025,0.75,4136,2,True,1.0,1.0,1.0,,,1.0,0.0371428179452342,3,2.7403184031182546
47026,47026,0.75,4137,2,True,1.0,1.0,1.0,,,1.0,0.0372757042120372,3,2.7401059891950252
47027,47027,0.75,4138,2,True,1.0,1.0,1.0,,,1.0,0.0374380374727963,3,2.7398471370867847
47028,47028,0.75,4139,2,True,1.0,1.0,1.0,,,1.0,0.0376199618806128,3,2.7395578713394055
47029,47029,0.75,4140,2,True,1.0,1.0,1.0,,,1.0,0.0378181520885557,3,2.7392437361614372
47030,47030,0.75,4141,2,True,1.0,1.0,1.0,,,1.0,0.0380399016958507,3,2.7388934876628546
47031,47031,0.75,4142,2,True,1.0,1.0,1.0,,,1.0,0.03829848574836,3,2.738486699575875
47032,47032,0.75,4143,2,True,1.0,1.0,1.0,,,1.0,0.0385720296900405,3,2.738058299834969
47033,47033,0.75,4144,2,True,1.0,1.0,1.0,,,1.0,0.0387906530122364,3,2.737717333379391
47034,47034,0.75,4145,2,True,1.0,1.0,1.0,,,1.0,0.0391977478542028,3,2.7370857925660252
47035,47035,0.75,4146,2,True,1.0,1.0,1.0,,,1.0,0.0397164686948694,3,2.736287434567951
47036,47036,0.75,4147,2,True,1.0,1.0,1.0,,,1.0,0.0400114782940201,3,2.735836565757931
47037,47037,0.75,4148,2,True,1.0,1.0,1.0,,,1.0,0.0404105018092821,3,2.7352303985738047
47038,47038,0.75,4149,2,True,1.0,1.0,1.0,,,1.0,0.0408439106991735,3,2.7345767773196425
47039,47039,0.75,4150,2,True,1.0,1.0,1.0,,,1.0,0.0412963083045072,3,2.7338998342485903
47040,47040,0.75,4151,2,True,1.0,1.0,1.0,,,1.0,0.041780153060114,3,2.7331818479410606
47041,47041,0.75,4152,2,True,1.0,1.0,1.0,,,1.0,0.0423144081039089,3,2.732396282076478
47042,47042,0.75,4153,2,True,1.0,1.0,1.0,,,1.0,0.0428798306018627,3,2.7315731542186383
47043,47043,0.75,4154,2,True,1.0,1.0,1.0,,,1.0,0.0434784962539862,3,2.7307109053372236
47044,47044,0.75,4155,2,True,1.0,1.0,1.0,,,1.0,0.0442182293098005,3,2.7296586670098804
47045,47045,0.508898504194442,4156,1,True,-1.0,-0.5234403694955,-0.56687898089172,,0.0,0.812713629855058,0.0358185590713601,2,1.4148130862876052
47046,47046,0.512316539871197,4157,0,False,-1.0,-0.539519565164912,-0.56687898089172,0.0,0.0,0.821191805448937,0.0352221983246213,2,1.4087934547493213
47047,47047,0.515793972747937,4158,0,False,-1.0,-0.550604989397074,-0.572327044025157,0.0,0.0,0.831889144606026,0.0332899955532087,2,1.4083862974259018
47048,47048,0.53721408507503,4159,0,False,-1.0,-0.539519565164912,-0.54140127388535,-0.6,0.0,0.848528949342922,0.0307945672420881,2,1.84854784209452
47049,47049,0.551406989688076,4160,0,False,-1.0,-0.576493626331154,-0.595092024539877,-0.543103448275862,0.0,0.860638297812672,0.0297665892613153,2,1.7438635740219743
47050,47050,0.552753748986032,4161,0,False,-1.0,-0.576493626331154,-0.595092024539877,-0.543103448275862,0.0,0.868204263119316,0.0291347598019632,2,1.743257801843367
47051,47051,0.555380686883805,4162,0,False,-1.0,-0.576493626331154,-0.6,-0.543103448275862,0.0,0.884929544549806,0.0268170882274138,2,1.747563280843875
47052,47052,0.578157604805104,4163,0,False,-1.0,-0.621627353485287,-0.664705882352941,-0.6,0.0,0.896667183018882,0.0261495975406233,2,1.8546857172173632
47053,47053,0.561458040740901,4164,0,False,-1.0,-0.614374621400768,-0.717791411042945,0.0,0.0,0.910724666402431,0.0248077905584899,2,1.4293572779194397
47054,47054,0.56625628082355,4165,0,False,-1.0,-0.614374621400768,-0.735483870967742,0.0,0.0,0.918556061344479,0.0245657247640733,2,1.4335436466979032
47055,47055,0.56433898053306,4166,1,True,-1.0,-0.580989247739676,-0.75,,0.0,0.923617466716253,0.0242984717291064,2,1.4350641371603587
47056,47056,0.566033922167601,4167,1,True,-1.0,-0.563710907891363,-0.751592356687898,,0.0,0.940066314422841,0.0226837040370374,2,1.4455197785904563
47057,47057,0.569243036545248,4168,1,True,-1.0,-0.551711742157841,-0.754716981132076,,0.0,0.953700258369434,0.0222428494484924,2,1.4520926846395241
47058,47058,0.579314917422432,4169,2,True,-1.0,-0.575362062034493,-0.769230769230769,,,0.962978470208886,0.0221261484465784,2,1.4602454648466068
47059,47059,0.58355476557366,4170,2,True,-1.0,-0.575362062034493,-0.770588235294118,,,0.972359803001393,0.021834197081795,2,1.4665528258203917
47060,47060,0.585553754726615,4171,1,True,-1.0,-0.575362062034493,-0.773255813953488,,0.0,0.974878503000574,0.0222634780597277,2,1.4661914887498895
47061,47061,0.585657238786236,4172,1,True,-1.0,-0.558878158753898,-0.774566473988439,,0.0,0.98087120685916,0.0219096099781112,2,1.4712200211533648
47062,47062,0.596686436549938,4173,1,True,-1.0,-0.597696883617654,-0.774566473988439,,0.0,0.990740251042095,0.0215032037349017,2,1.4817883531050038
47063,47063,0.609902299417125,4174,1,True,-1.0,-0.641224420987077,-0.804597701149425,,0.0,0.99225578967604,0.022142150650687,2,1.492528070616086
47094,47094,0.425963533530113,4175,1,True,-0.5183995739405,-0.39746169446539,-0.916666666666667,,0.0,0.58728936649642,0.075745662705295,1,0.53778226113883
47095,47095,0.431981530471475,4176,1,True,-0.5183995739405,-0.439410337581761,-0.912408759124088,,0.0,0.589963874705226,0.0732944560604179,1,0.52898809357534
47096,47096,0.431394723405982,4177,1,True,-0.5183995739405,-0.439410337581761,-0.911392405063291,,0.0,0.591140282173848,0.0701800106414358,1,0.5161429376719022
47097,47097,0.430553731386244,4178,1,True,-0.5183995739405,-0.439410337581761,-0.909333333333333,,0.0,0.59266446288439,0.0667184349532536,1,0.5030110647363301
47098,47098,0.429929199092729,4179,1,True,-0.5183995739405,-0.437068278024968,-0.907608695652174,,0.0,0.594264563355943,0.0667112685546228,1,0.5052513645786968
47099,47099,0.429912245659476,4180,1,True,-0.5183995739405,-0.437068278024968,-0.907608695652174,,0.0,0.594454025433529,0.0663090875821497,1,0.5040593202376074
47100,47100,0.429635437678372,4181,1,True,-0.5183995739405,-0.437068278024968,-0.906077348066298,,0.0,0.594686508264101,0.0658888698406475,1,0.5017211070582822
47101,47101,0.431937913722283,4182,1,True,-0.5183995739405,-0.452989270344836,-0.904761904761905,,0.0,0.595115042913595,0.0636276355754037,1,0.4954225139126275
47102,47102,0.433207282680718,4183,1,True,-0.5183995739405,-0.464070758166125,-0.902017291066282,,0.0,0.596601259900672,0.0611329651916448,1,0.49063446004507644
47103,47103,0.430046946300482,4184,1,True,-0.5183995739405,-0.449532895154471,-0.899109792284866,,0.0,0.598752649317467,0.0582241137788036,1,0.481435790518728
47104,47104,0.431911655914377,4185,1,True,-0.5183995739405,-0.468300320726391,-0.893081761006289,,0.0,0.601396731727932,0.0558670383033036,1,0.4817394957122556
47105,47105,0.431446110409215,4186,0,False,-0.5183995739405,-0.468300320726391,-0.89171974522293,0.0,0.0,0.603764377373128,0.0542670147328031,1,0.4833202922486848
47106,47106,0.427910074172036,4187,0,False,-0.5183995739405,-0.45327042577913,-0.887788778877888,0.0,0.0,0.606542287037251,0.0513369453036658,1,0.4783207825338277
47107,47107,0.42923384234723,4188,0,False,-0.5183995739405,-0.461948834989101,-0.888524590163934,0.0,0.0,0.610716728795484,0.0501610830808704,1,0.4910908445648282
47108,47108,0.345502759290275,4189,0,False,0.0,-0.483697762042384,-0.885906040268456,0.0,0.0,0.614259236627033,0.0459357710078251,1,0.9096324320095572
47109,47109,0.370629438190415,4190,1,True,-0.152695113390105,-0.479983499782186,-0.889705882352941,,0.0,0.623588607060525,0.041043213494159,1,0.7422945944873744
47110,47110,0.514581390597646,4191,1,True,-1.0,-0.490761175161441,-0.902439024390244,,0.0,0.638177231619878,0.0362108617673057,1,0.9811468945095446
